permutation,PD_code,Jones_polynomial,Jones_polynomial_span,Alexander_polynomial,Alexander_polynomial_span,Signature,Determinant,coefficients,min_degree,max_degree
"[1.47843, 0.404579, 0.696354, 0.707983, 0.103004, -1.33923, -0.169842, 0.655125, 1.03379, 1.06783, -0.390003, 0.315652, -0.0639991, -1.5228, -1.05771, 0.812422, 0.58916, 0.15792, 0.762278, 0.098341, -1.49204, -1.10551, -0.495938, -2.16768, -0.605839, 0.526866, -0.45627]","[[37, 2, 38, 3], [68, 1, 69, 2], [72, 4, 73, 3], [7, 21, 8, 20], [11, 27, 12, 26], [9, 28, 10, 29], [5, 40, 6, 41], [8, 51, 9, 52], [10, 84, 11, 83], [6, 96, 7, 95], [4, 99, 5, 100], [25, 13, 26, 12], [33, 16, 34, 17], [46, 15, 47, 16], [64, 17, 65, 18], [80, 14, 81, 13], [89, 15, 90, 14], [18, 41, 19, 42], [19, 95, 20, 94], [48, 24, 49, 23], [76, 22, 77, 21], [79, 24, 80, 25], [87, 22, 88, 23], [29, 60, 30, 61], [27, 84, 28, 85], [44, 31, 45, 32], [55, 32, 56, 33], [66, 35, 67, 36], [75, 34, 76, 35], [91, 31, 92, 30], [97, 39, 98, 38], [101, 36, 102, 37], [42, 53, 43, 54], [39, 70, 40, 71], [56, 45, 57, 46], [62, 44, 63, 43], [88, 47, 89, 48], [50, 78, 51, 77], [49, 86, 50, 87], [52, 93, 53, 94], [63, 55, 64, 54], [81, 58, 82, 59], [90, 57, 91, 58], [59, 82, 60, 83], [61, 92, 62, 93], [74, 65, 75, 66], [102, 67, 1, 68], [69, 96, 70, 97], [71, 99, 72, 98], [100, 74, 101, 73], [78, 86, 79, 85]]","[[-19, -1], [-18, 1], [-17, -9], [-16, 62], [-15, -217], [-14, 508], [-13, -892], [-12, 1249], [-11, -1447], [-10, 1402], [-9, -1116], [-8, 665], [-7, -169], [-6, -237], [-5, 456], [-4, -464], [-3, 334], [-2, -174], [-1, 62], [0, -13], [1, 1]]",20,"[[-7, -2], [-6, 21], [-5, -91], [-4, 247], [-3, -480], [-2, 732], [-1, -926], [0, 999], [1, -926], [2, 732], [3, -480], [4, 247], [5, -91], [6, 21], [7, -2]]",14,-8,5997,"[-1, 1, -9, 62, -217, 508, -892, 1249, -1447, 1402, -1116, 665, -169, -237, 456, -464, 334, -174, 62, -13, 1]",-19,1
"[-0.0561502, 0.581742, 0.243031, 0.768039, 0.354834, -0.225275, -0.134943, -0.0604881, -0.754863, 0.554712, -0.635212, 1.52381, -0.685273, 1.13051, -0.0688114, 0.464756, -1.61049, 0.0188632, -0.181975, 1.65848, -1.39114, 0.369832, -2.63939]","[[49, 4, 50, 5], [58, 3, 59, 4], [69, 6, 70, 7], [84, 1, 85, 2], [94, 5, 95, 6], [105, 2, 106, 3], [12, 22, 13, 21], [8, 28, 9, 27], [11, 42, 12, 43], [10, 75, 11, 76], [7, 92, 8, 93], [9, 112, 10, 113], [22, 14, 23, 13], [45, 14, 46, 15], [78, 15, 79, 16], [115, 16, 116, 17], [17, 27, 18, 26], [20, 43, 21, 44], [19, 76, 20, 77], [18, 113, 19, 114], [44, 23, 45, 24], [77, 24, 78, 25], [114, 25, 115, 26], [28, 73, 29, 74], [30, 90, 31, 89], [29, 98, 30, 99], [96, 31, 97, 32], [32, 72, 33, 71], [50, 36, 51, 35], [59, 37, 60, 36], [70, 34, 71, 33], [95, 35, 96, 34], [40, 54, 41, 53], [39, 63, 40, 62], [37, 86, 38, 87], [41, 101, 42, 100], [38, 107, 39, 108], [65, 47, 66, 46], [80, 47, 81, 48], [117, 48, 118, 49], [54, 63, 55, 64], [51, 88, 52, 89], [55, 103, 56, 102], [52, 109, 53, 110], [81, 56, 82, 57], [118, 57, 119, 58], [60, 87, 61, 88], [64, 102, 65, 101], [61, 108, 62, 109], [79, 66, 80, 67], [93, 68, 94, 69], [116, 67, 117, 68], [72, 91, 73, 92], [74, 111, 75, 112], [103, 83, 104, 82], [120, 83, 1, 84], [90, 98, 91, 97], [85, 107, 86, 106], [99, 110, 100, 111], [119, 104, 120, 105]]","[[-29, 4], [-28, -21], [-27, 52], [-26, -84], [-25, 102], [-24, -131], [-23, 221], [-22, -385], [-21, 549], [-20, -602], [-19, 494], [-18, -267], [-17, 15], [-16, 187], [-15, -287], [-14, 253], [-13, -90], [-12, -131], [-11, 292], [-10, -313], [-9, 218], [-8, -99], [-7, 26], [-6, -2]]",23,"[[-11, 6], [-10, -41], [-9, 139], [-8, -321], [-7, 509], [-6, -478], [-5, 137], [-4, 261], [-3, -355], [-2, 51], [-1, 362], [0, -539], [1, 362], [2, 51], [3, -355], [4, 261], [5, 137], [6, -478], [7, 509], [8, -321], [9, 139], [10, -41], [11, 6]]",22,-10,3191,"[4, -21, 52, -84, 102, -131, 221, -385, 549, -602, 494, -267, 15, 187, -287, 253, -90, -131, 292, -313, 218, -99, 26, -2]",-29,-6
"[-0.543987, -2.01616, -0.918951, -1.23519, 1.08095, 1.00091, -2.73849, -0.0411201, -0.0552703, 1.21482, 0.394951, 0.609973, -1.31326, 0.106947, 0.33166, 0.910734, 0.0359886, -0.633236, 1.73964, -0.124551, -0.473448, 0.682213, 0.379918, -0.709052, 1.45181, 0.2953, 1.18119, -0.836221, 0.168401, -0.316708, -0.222089, -2.623, -1.02055]","[[24, 2, 25, 1], [40, 5, 41, 6], [51, 8, 52, 9], [53, 7, 54, 6], [55, 4, 56, 5], [72, 3, 73, 4], [84, 7, 85, 8], [109, 3, 110, 2], [29, 10, 30, 11], [36, 10, 37, 9], [62, 13, 63, 14], [69, 13, 70, 12], [80, 12, 81, 11], [15, 32, 16, 33], [14, 68, 15, 67], [17, 35, 18, 34], [18, 45, 19, 46], [19, 60, 20, 61], [16, 65, 17, 66], [21, 93, 22, 92], [20, 101, 21, 102], [49, 28, 50, 29], [71, 26, 72, 27], [82, 27, 83, 28], [90, 24, 91, 23], [103, 22, 104, 23], [110, 26, 1, 25], [31, 65, 32, 64], [30, 79, 31, 80], [33, 66, 34, 67], [35, 79, 36, 78], [50, 38, 51, 37], [54, 39, 55, 40], [83, 39, 84, 38], [86, 41, 87, 42], [97, 43, 98, 42], [46, 61, 47, 62], [44, 77, 45, 78], [43, 99, 44, 98], [70, 47, 71, 48], [81, 48, 82, 49], [85, 53, 86, 52], [87, 56, 88, 57], [96, 58, 97, 57], [59, 76, 60, 77], [58, 100, 59, 99], [68, 63, 69, 64], [88, 73, 89, 74], [95, 75, 96, 74], [75, 101, 76, 100], [108, 89, 109, 90], [91, 102, 92, 103], [93, 106, 94, 107], [105, 94, 106, 95], [107, 105, 108, 104]]","[[-12, 2], [-11, -6], [-10, 8], [-9, -8], [-8, 5], [-7, -1], [-6, -2], [-5, 6], [-4, -7], [-3, 6], [-2, -3], [-1, -1], [0, 3], [1, -2], [2, 1]]",14,"[[-6, 1], [-5, -5], [-4, 4], [-3, 9], [-2, -12], [-1, -7], [0, 21], [1, -7], [2, -12], [3, 9], [4, 4], [5, -5], [6, 1]]",12,-4,13,"[2, -6, 8, -8, 5, -1, -2, 6, -7, 6, -3, -1, 3, -2, 1]",-12,2
"[0.0312252, 0.0792039, 1.182, 0.817825, -0.362163, 0.243579, -2.27079, -1.40396, 1.36874, 0.731941, -0.646888, 2.1178, -0.876316, 1.05214, -0.0672804, 1.52648, -0.588873, -0.382487, -0.403871, 1.10462, 2.28471, 0.0746694, 0.154863, -0.748261, 1.66923]","[[2, 33, 3, 34], [3, 45, 4, 44], [1, 65, 2, 64], [21, 7, 22, 6], [42, 6, 43, 5], [79, 5, 80, 4], [82, 7, 83, 8], [8, 24, 9, 23], [9, 35, 10, 34], [15, 12, 16, 13], [48, 13, 49, 14], [63, 11, 64, 10], [96, 12, 1, 11], [14, 47, 15, 48], [28, 18, 29, 17], [37, 17, 38, 16], [52, 19, 53, 20], [69, 18, 70, 19], [77, 21, 78, 20], [22, 82, 23, 81], [24, 90, 25, 89], [38, 29, 39, 30], [50, 31, 51, 32], [60, 26, 61, 25], [67, 30, 68, 31], [86, 28, 87, 27], [93, 27, 94, 26], [32, 45, 33, 46], [51, 40, 52, 41], [62, 36, 63, 35], [68, 39, 69, 40], [78, 42, 79, 41], [95, 37, 96, 36], [46, 65, 47, 66], [43, 81, 44, 80], [58, 55, 59, 56], [66, 49, 67, 50], [84, 53, 85, 54], [91, 54, 92, 55], [56, 73, 57, 74], [72, 60, 73, 59], [74, 57, 75, 58], [88, 62, 89, 61], [85, 70, 86, 71], [92, 71, 93, 72], [83, 77, 84, 76], [90, 76, 91, 75], [94, 87, 95, 88]]","[[-8, -1], [-7, 6], [-6, -20], [-5, 49], [-4, -97], [-3, 160], [-2, -229], [-1, 285], [0, -311], [1, 301], [2, -252], [3, 183], [4, -107], [5, 42], [6, -1], [7, -17], [8, 17], [9, -10], [10, 4], [11, -1]]",19,"[[-6, -6], [-5, 42], [-4, -128], [-3, 229], [-2, -267], [-1, 228], [0, -195], [1, 228], [2, -267], [3, 229], [4, -128], [5, 42], [6, -6]]",12,2,1995,"[-1, 6, -20, 49, -97, 160, -229, 285, -311, 301, -252, 183, -107, 42, -1, -17, 17, -10, 4, -1]",-8,11
"[0.249549, -0.749599, -1.08615, 0.410354, -1.71516, -0.19824, 0.0480271, -1.90009, 0.729328, 0.56406, 1.27617, 0.2261, -0.42103, 0.158903, 0.303488, -1.58218, 1.06168, -0.54604, 1.83859, 0.369466, 0.0665564]","[[16, 2, 17, 1], [23, 3, 24, 2], [18, 3, 19, 4], [7, 14, 8, 15], [5, 20, 6, 21], [4, 26, 5, 25], [8, 32, 9, 31], [6, 35, 7, 36], [12, 9, 13, 10], [29, 11, 30, 10], [11, 31, 12, 30], [32, 14, 33, 13], [15, 23, 16, 22], [24, 18, 25, 17], [19, 27, 20, 26], [21, 36, 22, 1], [27, 34, 28, 35], [33, 28, 34, 29]]","[[-1, 1], [0, -1], [1, 3], [2, -4], [3, 4], [4, -4], [5, 3], [6, -2], [7, 1]]",8,"[[-2, -2], [-1, 6], [0, -7], [1, 6], [2, -2]]",4,2,23,"[1, -1, 3, -4, 4, -4, 3, -2, 1]",-1,7
"[-2.23577, -0.85231, -0.235525, 0.318009, 1.48575, 0.378291, 2.51267, 1.37557, -0.224454, -0.444918, 1.95269, -0.0779694, -0.32306, 1.14629, 0.344041, -0.726742, 0.705289, 0.553419, -0.737074, -0.681088, -0.472333, -1.20735, 0.594559]","[[72, 1, 73, 2], [4, 34, 5, 33], [5, 44, 6, 45], [3, 57, 4, 56], [2, 71, 3, 72], [31, 7, 32, 6], [42, 7, 43, 8], [12, 22, 13, 21], [11, 27, 12, 26], [10, 61, 11, 62], [8, 68, 9, 67], [9, 76, 10, 77], [24, 14, 25, 13], [49, 15, 50, 14], [80, 15, 81, 16], [20, 26, 21, 25], [22, 37, 23, 38], [19, 51, 20, 50], [18, 63, 19, 64], [16, 66, 17, 65], [17, 78, 18, 79], [38, 23, 39, 24], [30, 43, 31, 44], [27, 61, 28, 60], [29, 68, 30, 69], [28, 76, 29, 75], [45, 32, 46, 33], [36, 59, 37, 60], [34, 70, 35, 69], [35, 74, 36, 75], [48, 40, 49, 39], [54, 41, 55, 42], [81, 40, 82, 41], [55, 47, 56, 46], [82, 48, 1, 47], [51, 63, 52, 62], [53, 66, 54, 67], [52, 78, 53, 77], [57, 71, 58, 70], [58, 73, 59, 74], [79, 64, 80, 65]]","[[-10, 1], [-9, -4], [-8, 5], [-7, 4], [-6, -33], [-5, 84], [-4, -150], [-3, 216], [-2, -263], [-1, 280], [0, -260], [1, 212], [2, -147], [3, 84], [4, -38], [5, 12], [6, -2]]",16,"[[-6, -1], [-5, 9], [-4, -37], [-3, 102], [-2, -211], [-1, 333], [0, -389], [1, 333], [2, -211], [3, 102], [4, -37], [5, 9], [6, -1]]",12,-2,1775,"[1, -4, 5, 4, -33, 84, -150, 216, -263, 280, -260, 212, -147, 84, -38, 12, -2]",-10,6
"[-0.214799, -0.69337, -0.837915, -2.4908, 0.0607827, -0.902025, 1.15626, 0.680168, -1.63923, -0.403775, -0.924574, 0.161111, 0.727134, 0.158937, -0.926138, -0.215722, 0.309484, -0.615272, 0.817981, 0.878348, -0.00189256, -0.149905, 0.0276558, 0.568359, -0.0855588, 0.266596, -0.208387]","[[16, 4, 17, 3], [22, 1, 23, 2], [53, 2, 54, 3], [60, 6, 61, 5], [73, 5, 74, 4], [79, 8, 80, 9], [94, 7, 95, 8], [105, 6, 106, 7], [13, 27, 14, 26], [12, 58, 13, 57], [11, 69, 12, 68], [9, 84, 10, 85], [10, 97, 11, 98], [21, 19, 22, 18], [30, 16, 31, 15], [52, 18, 53, 17], [109, 15, 110, 14], [19, 42, 20, 43], [41, 20, 42, 21], [112, 23, 1, 24], [25, 33, 26, 32], [24, 56, 25, 55], [27, 70, 28, 71], [71, 28, 72, 29], [108, 30, 109, 29], [110, 31, 111, 32], [37, 46, 38, 47], [33, 56, 34, 57], [34, 67, 35, 68], [36, 86, 37, 85], [35, 99, 36, 98], [64, 39, 65, 40], [89, 41, 90, 40], [101, 39, 102, 38], [44, 65, 45, 66], [43, 89, 44, 88], [45, 101, 46, 100], [61, 50, 62, 51], [74, 51, 75, 52], [78, 48, 79, 47], [93, 49, 94, 48], [104, 50, 105, 49], [111, 54, 112, 55], [58, 69, 59, 70], [76, 63, 77, 64], [91, 62, 92, 63], [106, 60, 107, 59], [66, 87, 67, 88], [107, 73, 108, 72], [83, 81, 84, 80], [90, 75, 91, 76], [102, 77, 103, 78], [81, 96, 82, 97], [95, 82, 96, 83], [86, 99, 87, 100], [103, 92, 104, 93]]","[[-15, -1], [-14, 6], [-13, -20], [-12, 39], [-11, -43], [-10, 3], [-9, 100], [-8, -249], [-7, 396], [-6, -493], [-5, 510], [-4, -442], [-3, 311], [-2, -154], [-1, 20], [0, 55], [1, -66], [2, 39], [3, -9], [4, -4], [5, 4], [6, -1]]",21,"[[-5, 4], [-4, -32], [-3, 121], [-2, -288], [-1, 476], [0, -561], [1, 476], [2, -288], [3, 121], [4, -32], [5, 4]]",10,-2,2403,"[-1, 6, -20, 39, -43, 3, 100, -249, 396, -493, 510, -442, 311, -154, 20, 55, -66, 39, -9, -4, 4, -1]",-15,6
"[-0.422468, 0.742048, 0.412661, 0.00321126, 1.13446, 0.386433, 0.717059, -0.186094, -0.932302, 0.359724, 0.862888, 0.0633553, 1.69771, -0.465884, -0.946047, -0.875012, 0.308758, -2.76916, 0.942895, -2.00656, 0.541027, -1.28728, 1.85042, 0.15518, 0.114824]","[[22, 2, 23, 1], [48, 3, 49, 4], [85, 2, 86, 3], [4, 26, 5, 25], [6, 45, 7, 46], [5, 82, 6, 83], [21, 9, 22, 8], [33, 11, 34, 10], [52, 13, 53, 14], [58, 11, 59, 12], [75, 12, 76, 13], [86, 9, 87, 10], [104, 8, 1, 7], [17, 27, 18, 26], [14, 38, 15, 37], [19, 44, 20, 45], [15, 54, 16, 55], [16, 71, 17, 72], [18, 81, 19, 82], [103, 21, 104, 20], [24, 48, 25, 47], [23, 85, 24, 84], [27, 97, 28, 96], [29, 42, 30, 43], [30, 61, 31, 62], [28, 79, 29, 80], [50, 35, 51, 36], [67, 32, 68, 33], [73, 34, 74, 35], [100, 32, 101, 31], [36, 56, 37, 55], [53, 39, 54, 38], [69, 41, 70, 40], [76, 40, 77, 39], [98, 41, 99, 42], [46, 84, 47, 83], [43, 94, 44, 95], [56, 51, 57, 52], [72, 49, 73, 50], [68, 60, 69, 59], [74, 58, 75, 57], [99, 60, 100, 61], [63, 90, 64, 91], [62, 93, 63, 94], [77, 70, 78, 71], [87, 66, 88, 67], [91, 64, 92, 65], [102, 66, 103, 65], [97, 78, 98, 79], [80, 95, 81, 96], [101, 88, 102, 89], [89, 92, 90, 93]]","[[-20, -2], [-19, 11], [-18, -34], [-17, 72], [-16, -112], [-15, 133], [-14, -120], [-13, 83], [-12, -56], [-11, 77], [-10, -168], [-9, 318], [-8, -493], [-7, 640], [-6, -711], [-5, 682], [-4, -560], [-3, 391], [-2, -227], [-1, 108], [0, -40], [1, 11], [2, -2]]",22,"[[-7, 6], [-6, -39], [-5, 129], [-4, -285], [-3, 466], [-2, -601], [-1, 662], [0, -675], [1, 662], [2, -601], [3, 466], [4, -285], [5, 129], [6, -39], [7, 6]]",14,-6,5051,"[-2, 11, -34, 72, -112, 133, -120, 83, -56, 77, -168, 318, -493, 640, -711, 682, -560, 391, -227, 108, -40, 11, -2]",-20,2
"[0.038612, 0.31646, 0.597572, -1.82901, 0.439872, 1.15976, 0.0130123, -0.802065, -1.01589, 0.876433, -0.793532, -0.720898, 0.344347, 1.52164, -0.199305, -0.0268004, -1.79814, -0.272097, -0.494827, -0.517345, -1.04101, 0.0339195, 0.244142, 1.90491, -0.144439, 0.44545, -0.451719, -0.277304, -0.356913, 1.82322, -0.357054]","[[13, 6, 14, 7], [28, 1, 29, 2], [41, 4, 42, 5], [68, 5, 69, 6], [83, 2, 84, 3], [98, 3, 99, 4], [9, 22, 10, 23], [7, 78, 8, 79], [8, 111, 9, 112], [23, 10, 24, 11], [33, 15, 34, 14], [79, 12, 80, 13], [112, 11, 113, 12], [15, 72, 16, 73], [16, 89, 17, 90], [17, 104, 18, 105], [21, 37, 22, 36], [18, 55, 19, 56], [20, 62, 21, 61], [19, 93, 20, 92], [38, 26, 39, 25], [65, 25, 66, 24], [95, 27, 96, 26], [116, 27, 1, 28], [42, 31, 43, 32], [69, 32, 70, 33], [84, 29, 85, 30], [99, 30, 100, 31], [34, 77, 35, 78], [35, 110, 36, 111], [46, 43, 47, 44], [64, 38, 65, 37], [81, 40, 82, 41], [114, 39, 115, 40], [44, 72, 45, 71], [70, 46, 71, 45], [85, 49, 86, 48], [100, 48, 101, 47], [49, 55, 50, 54], [51, 89, 52, 88], [50, 104, 51, 103], [86, 54, 87, 53], [101, 53, 102, 52], [58, 74, 59, 73], [57, 91, 58, 90], [56, 106, 57, 105], [108, 60, 109, 59], [60, 75, 61, 76], [62, 93, 63, 94], [80, 67, 81, 68], [94, 63, 95, 64], [113, 66, 114, 67], [74, 107, 75, 108], [76, 110, 77, 109], [97, 83, 98, 82], [87, 103, 88, 102], [91, 106, 92, 107], [115, 96, 116, 97]]","[[-19, 1], [-18, -6], [-17, 17], [-16, -34], [-15, 49], [-14, -53], [-13, 40], [-12, -15], [-11, -10], [-10, 24], [-9, -25], [-8, 17], [-7, -5], [-6, -3], [-5, 4], [-4, 6], [-3, -21], [-2, 33], [-1, -31], [0, 20], [1, -7], [2, -1], [3, 2], [4, -1]]",23,"[[-9, 4], [-8, -16], [-7, 29], [-6, -23], [-5, -9], [-4, 41], [-3, -41], [-2, 11], [-1, 24], [0, -39], [1, 24], [2, 11], [3, -41], [4, 41], [5, -9], [6, -23], [7, 29], [8, -16], [9, 4]]",18,-2,27,"[1, -6, 17, -34, 49, -53, 40, -15, -10, 24, -25, 17, -5, -3, 4, 6, -21, 33, -31, 20, -7, -1, 2, -1]",-19,4
"[0.35628, 1.00634, 1.82148, -0.662537, 0.489779, 0.23906, -0.109674, -0.186977, 1.30069, 0.906138, -0.221907, -0.898189, 0.132291, -1.62915, 1.5629, -0.228065, 0.328763, -1.0946, -0.523269, -0.092506, -1.0003, -1.21249, -0.707923]","[[42, 1, 43, 2], [5, 14, 6, 15], [7, 23, 8, 22], [4, 36, 5, 35], [2, 41, 3, 42], [3, 51, 4, 50], [6, 74, 7, 73], [24, 10, 25, 9], [54, 11, 55, 12], [67, 9, 68, 8], [75, 11, 76, 10], [17, 28, 18, 29], [16, 33, 17, 34], [15, 48, 16, 49], [12, 55, 13, 56], [13, 65, 14, 64], [26, 19, 27, 20], [29, 18, 30, 19], [46, 21, 47, 22], [69, 20, 70, 21], [23, 66, 24, 67], [30, 28, 31, 27], [44, 26, 45, 25], [70, 31, 71, 32], [34, 50, 35, 49], [37, 57, 38, 56], [36, 63, 37, 64], [32, 71, 33, 72], [53, 39, 54, 38], [60, 39, 61, 40], [40, 59, 41, 60], [68, 45, 69, 46], [76, 43, 1, 44], [52, 58, 53, 57], [51, 62, 52, 63], [47, 72, 48, 73], [58, 62, 59, 61], [65, 75, 66, 74]]","[[-13, -1], [-12, 4], [-11, -8], [-10, 6], [-9, 14], [-8, -63], [-7, 138], [-6, -223], [-5, 294], [-4, -328], [-3, 317], [-2, -262], [-1, 180], [0, -93], [1, 26], [2, 10], [3, -19], [4, 13], [5, -5], [6, 1]]",19,"[[-6, 1], [-5, -5], [-4, -1], [-3, 62], [-2, -215], [-1, 411], [0, -505], [1, 411], [2, -215], [3, 62], [4, -1], [5, -5], [6, 1]]",12,-2,1871,"[-1, 4, -8, 6, 14, -63, 138, -223, 294, -328, 317, -262, 180, -93, 26, 10, -19, 13, -5, 1]",-13,6
"[-0.513881, 0.904426, -0.484613, -1.56659, -1.56667, 0.0959652, 0.266218, 0.0538432, -0.349488, -0.0653779, 0.554739, 0.438651, 0.953275, -0.248758, 0.379825, 1.25262, 0.495526, 0.934301, -0.591054, 0.347059, 0.516054, -0.901357, 1.01429]","[[20, 1, 21, 2], [2, 5, 3, 6], [3, 22, 4, 23], [21, 4, 22, 5], [7, 13, 8, 12], [6, 23, 7, 24], [8, 33, 9, 34], [36, 9, 37, 10], [47, 10, 48, 11], [15, 30, 16, 31], [14, 40, 15, 39], [11, 44, 12, 45], [13, 56, 14, 57], [27, 16, 28, 17], [42, 20, 43, 19], [49, 18, 50, 19], [60, 17, 61, 18], [24, 44, 25, 43], [48, 26, 49, 25], [53, 29, 54, 28], [59, 27, 60, 26], [31, 38, 32, 39], [34, 46, 35, 45], [29, 53, 30, 52], [32, 58, 33, 57], [46, 36, 47, 35], [58, 38, 59, 37], [55, 40, 56, 41], [62, 41, 1, 42], [54, 52, 55, 51], [61, 51, 62, 50]]","[[-12, -1], [-11, 2], [-10, -4], [-9, 5], [-8, -5], [-7, 4], [-6, -1], [-5, -2], [-4, 5], [-3, -6], [-2, 7], [-1, -5], [0, 4], [1, -2]]",13,"[[-5, 1], [-4, -2], [-3, 2], [-2, 1], [-1, -5], [0, 7], [1, -5], [2, 1], [3, 2], [4, -2], [5, 1]]",10,0,9,"[-1, 2, -4, 5, -5, 4, -1, -2, 5, -6, 7, -5, 4, -2]",-12,1
"[0.649834, -0.614466, 0.624406, 0.961684, 0.936482, 0.64356, -0.717003, 0.440543, 0.247242, -0.085667, -0.456003, 0.158745, -1.17756, 1.07838, -1.15938, 1.54057, 0.290902, -0.32637, -0.225737, -0.840733, 0.411028, 0.364175, -0.0875236, -0.797858, -0.0197065, -0.378519, -0.446576, 0.160441, 0.366891, -1.02331, -0.236365, 0.061395, 1.562]","[[6, 2, 7, 1], [65, 2, 66, 3], [3, 9, 4, 8], [4, 63, 5, 64], [64, 7, 65, 8], [84, 6, 1, 5], [9, 27, 10, 26], [11, 28, 12, 29], [10, 48, 11, 47], [21, 18, 22, 19], [34, 17, 35, 18], [42, 15, 43, 16], [44, 14, 45, 13], [67, 13, 68, 12], [73, 16, 74, 17], [81, 14, 82, 15], [19, 54, 20, 55], [36, 24, 37, 23], [55, 20, 56, 21], [75, 23, 76, 22], [24, 51, 25, 52], [25, 63, 26, 62], [48, 27, 49, 28], [32, 40, 33, 39], [29, 46, 30, 47], [30, 61, 31, 62], [31, 79, 32, 78], [56, 33, 57, 34], [74, 36, 75, 35], [37, 52, 38, 53], [40, 71, 41, 72], [38, 78, 39, 77], [58, 41, 59, 42], [82, 44, 83, 43], [45, 69, 46, 68], [66, 50, 67, 49], [83, 50, 84, 51], [53, 77, 54, 76], [72, 58, 73, 57], [60, 70, 61, 69], [59, 80, 60, 81], [70, 80, 71, 79]]","[[-8, 1], [-7, -4], [-6, 10], [-5, -11], [-4, -7], [-3, 56], [-2, -137], [-1, 231], [0, -311], [1, 356], [2, -352], [3, 302], [4, -219], [5, 127], [6, -52], [7, 9], [8, 5], [9, -4], [10, 1]]",18,"[[-5, 3], [-4, -29], [-3, 112], [-2, -260], [-1, 416], [0, -483], [1, 416], [2, -260], [3, 112], [4, -29], [5, 3]]",10,2,2123,"[1, -4, 10, -11, -7, 56, -137, 231, -311, 356, -352, 302, -219, 127, -52, 9, 5, -4, 1]",-8,10
"[-0.862103, -0.440109, -0.730017, -1.62516, 0.95844, -0.147439, -0.0735777, 0.376269, -1.90938, -0.348513, 0.470491, -0.839797, -1.56467, -0.982442, 0.390895, -1.11297, -1.08588, -0.268434, -0.799799, 0.950234, 1.32531]","[[10, 1, 11, 2], [21, 3, 22, 2], [4, 11, 5, 12], [3, 21, 4, 20], [5, 34, 6, 35], [14, 7, 15, 8], [18, 10, 19, 9], [25, 6, 26, 7], [37, 8, 38, 9], [12, 35, 13, 36], [24, 13, 25, 14], [28, 16, 29, 15], [39, 16, 40, 17], [22, 20, 23, 19], [30, 17, 31, 18], [36, 24, 37, 23], [26, 34, 27, 33], [32, 28, 33, 27], [38, 29, 39, 30], [40, 32, 1, 31]]","[[-7, 1], [-6, -2], [-5, 2], [-4, -3], [-3, 3], [-2, -2], [-1, 2]]",6,"[[-2, -1], [-1, 4], [0, -5], [1, 4], [2, -1]]",4,-2,15,"[1, -2, 2, -3, 3, -2, 2]",-7,-1
"[-0.809726, -0.364806, -0.543451, 0.0226118, -1.65829, -2.30479, 0.242547, 1.01941, 0.609697, -0.0816632, -0.377078, -0.305996, 0.962849, 0.0584902, -0.819233, -0.296165, 1.58292, 1.23029, 0.513944, 0.566983, -0.793329, -0.153719, -0.285514, -1.06239, -0.288171]","[[19, 3, 20, 2], [34, 4, 35, 3], [36, 1, 37, 2], [4, 8, 5, 7], [5, 23, 6, 22], [21, 7, 22, 6], [8, 24, 9, 23], [9, 58, 10, 1], [16, 11, 17, 12], [31, 10, 32, 11], [45, 13, 46, 12], [52, 14, 53, 13], [14, 54, 15, 53], [25, 19, 26, 18], [35, 21, 36, 20], [46, 15, 47, 16], [56, 17, 57, 18], [33, 24, 34, 25], [37, 27, 38, 26], [42, 28, 43, 27], [29, 41, 30, 40], [28, 49, 29, 50], [47, 30, 48, 31], [57, 32, 58, 33], [43, 39, 44, 38], [50, 40, 51, 39], [41, 49, 42, 48], [55, 45, 56, 44], [54, 52, 55, 51]]","[[2, 2], [3, -4], [4, 9], [5, -13], [6, 16], [7, -17], [8, 15], [9, -12], [10, 8], [11, -4], [12, 1]]",10,"[[-3, -2], [-2, 11], [-1, -23], [0, 29], [1, -23], [2, 11], [3, -2]]",6,4,101,"[2, -4, 9, -13, 16, -17, 15, -12, 8, -4, 1]",2,12
