permutation,PD_code,Jones_polynomial,Jones_polynomial_span,Alexander_polynomial,Alexander_polynomial_span,Signature,Determinant,coefficients,min_degree,max_degree
"[1.15291, 0.327543, -1.18166, -0.892104, -1.23773, 0.232989, 0.376921, -0.431842, -1.00266, 1.0471, 1.27685, -1.12442, 0.335268, 1.92718, -1.26252, 0.0457543, 0.572766, 0.0115775, 1.49709, -0.119461, -0.284146, 1.23285, 0.360838, 0.867784, 0.590037, -2.53164, 0.645484, 0.729507, 0.503348]","[[10, 3, 11, 4], [43, 3, 44, 2], [50, 1, 51, 2], [63, 5, 64, 4], [78, 5, 79, 6], [7, 47, 8, 46], [6, 77, 7, 78], [34, 13, 35, 14], [44, 10, 45, 9], [65, 8, 66, 9], [81, 12, 82, 13], [96, 11, 97, 12], [18, 23, 19, 24], [14, 29, 15, 30], [17, 56, 18, 57], [15, 74, 16, 75], [16, 85, 17, 86], [39, 21, 40, 20], [54, 19, 55, 20], [21, 39, 22, 38], [22, 55, 23, 56], [36, 27, 37, 28], [41, 27, 42, 26], [52, 25, 53, 26], [69, 24, 70, 25], [83, 28, 84, 29], [30, 59, 31, 60], [31, 92, 32, 93], [60, 33, 61, 34], [72, 38, 73, 37], [82, 36, 83, 35], [93, 32, 94, 33], [64, 46, 65, 45], [71, 40, 72, 41], [97, 43, 98, 42], [47, 91, 48, 90], [67, 48, 68, 49], [70, 54, 71, 53], [88, 50, 89, 49], [98, 51, 1, 52], [58, 76, 59, 75], [57, 87, 58, 86], [80, 62, 81, 61], [87, 69, 88, 68], [89, 66, 90, 67], [95, 63, 96, 62], [84, 73, 85, 74], [76, 91, 77, 92], [94, 79, 95, 80]]","[[-17, -1], [-16, 18], [-15, -77], [-14, 175], [-13, -245], [-12, 189], [-11, 41], [-10, -398], [-9, 769], [-8, -1039], [-7, 1133], [-6, -1028], [-5, 749], [-4, -389], [-3, 76], [-2, 98], [-1, -122], [0, 72], [1, -23], [2, 3]]",19,"[[-8, -1], [-7, 13], [-6, -62], [-5, 174], [-4, -336], [-3, 476], [-2, -522], [-1, 487], [0, -457], [1, 487], [2, -522], [3, 476], [4, -336], [5, 174], [6, -62], [7, 13], [8, -1]]",16,-6,4599,"[-1, 18, -77, 175, -245, 189, 41, -398, 769, -1039, 1133, -1028, 749, -389, 76, 98, -122, 72, -23, 3]",-17,2
"[1.38119, -1.35496, 2.44052, -2.42411, 1.36678, 0.986707, 2.26989, -0.775671, -1.81059, 1.23849, -2.3172, 0.854303, -0.491139, -0.178437, -1.87291, 0.890467, -0.865732, 0.673374, 0.630824, 1.53387, 0.872458, -0.764808, 0.385381, -0.524505, 0.478507]","[[6, 4, 7, 3], [49, 2, 50, 3], [58, 1, 59, 2], [4, 22, 5, 21], [22, 6, 23, 5], [47, 9, 48, 8], [56, 8, 57, 7], [9, 19, 10, 18], [11, 29, 12, 28], [10, 36, 11, 35], [12, 42, 13, 41], [40, 14, 41, 13], [61, 15, 62, 14], [15, 26, 16, 27], [16, 33, 17, 34], [20, 46, 21, 45], [19, 55, 20, 54], [17, 1, 18, 64], [50, 24, 51, 23], [59, 25, 60, 24], [25, 33, 26, 32], [29, 43, 30, 42], [27, 63, 28, 62], [39, 31, 40, 30], [60, 32, 61, 31], [37, 45, 38, 44], [36, 54, 37, 53], [34, 64, 35, 63], [51, 39, 52, 38], [43, 53, 44, 52], [46, 55, 47, 56], [57, 48, 58, 49]]","[[7, 1], [10, 1], [11, 2], [12, -7], [13, 12], [14, -16], [15, 17], [16, -15], [17, 10], [18, -4], [19, -2], [20, 5], [21, -5], [22, 3], [23, -1]]",16,"[[-7, 1], [-5, -1], [-4, -5], [-3, 16], [-2, -16], [-1, 1], [0, 9], [1, 1], [2, -16], [3, 16], [4, -5], [5, -1], [7, 1]]",14,10,67,"[1, 1, 2, -7, 12, -16, 17, -15, 10, -4, -2, 5, -5, 3, -1]",7,23
"[-0.866276, 1.09274, 0.395379, 0.897784, -1.22146, -0.287425, -1.08609, 0.444876, 1.0837, -0.0120535, -0.491876, 0.0833988, -1.99937, 1.91353, 0.535748, -0.726261, 0.678685, -1.33324, -1.52534, 0.97986, 0.311138]","[[5, 17, 6, 16], [3, 22, 4, 23], [1, 31, 2, 30], [4, 38, 5, 37], [2, 59, 3, 60], [25, 8, 26, 9], [34, 8, 35, 7], [47, 10, 48, 11], [55, 6, 56, 7], [66, 9, 67, 10], [14, 23, 15, 24], [15, 37, 16, 36], [11, 44, 12, 45], [12, 51, 13, 52], [13, 60, 14, 61], [33, 19, 34, 18], [40, 20, 41, 19], [56, 17, 57, 18], [31, 20, 32, 21], [58, 22, 59, 21], [24, 54, 25, 53], [48, 27, 49, 28], [67, 26, 68, 27], [28, 43, 29, 44], [29, 50, 30, 51], [39, 32, 40, 33], [35, 54, 36, 55], [57, 38, 58, 39], [68, 41, 1, 42], [42, 50, 43, 49], [45, 65, 46, 64], [63, 47, 64, 46], [52, 61, 53, 62], [62, 66, 63, 65]]","[[-12, -2], [-11, 8], [-10, -16], [-9, 24], [-8, -29], [-7, 29], [-6, -26], [-5, 19], [-4, -10], [-3, 3], [-2, 2], [-1, -3], [0, 2]]",12,"[[-4, -2], [-3, 9], [-2, -20], [-1, 31], [0, -35], [1, 31], [2, -20], [3, 9], [4, -2]]",8,-2,159,"[-2, 8, -16, 24, -29, 29, -26, 19, -10, 3, 2, -3, 2]",-12,0
"[0.624869, -0.354948, 0.191343, -1.13137, 0.599739, -0.916736, -0.649612, -0.108924, 0.127744, -0.524292, -0.267133, 1.36191, -1.43659, 1.6425, 0.522303, 0.379887, -0.856313, 0.791379, 0.893406, -0.360862, 0.749967]","[[1, 8, 2, 9], [3, 6, 4, 7], [2, 13, 3, 14], [11, 4, 12, 5], [7, 11, 8, 10], [5, 12, 6, 13], [9, 14, 10, 1]]","[[-6, -1], [-5, 1], [-4, -1], [-3, 2], [-2, -1], [-1, 1]]",5,"[[-1, 2], [0, -3], [1, 2]]",2,-2,7,"[-1, 1, -1, 2, -1, 1]",-6,-1
"[-1.02351, 0.903028, 0.866987, -2.02081, -0.817496, -0.859579, -2.58232, -0.332684, 0.37188, -0.643249, 0.45142, 0.207729, 0.567467, -1.22239, -1.81871, -0.355435, -0.720246, -0.465292, 0.168485, 1.63963, 0.117564, -2.56769, 0.67146]","[[11, 4, 12, 5], [23, 2, 24, 3], [42, 1, 43, 2], [48, 3, 49, 4], [7, 19, 8, 18], [5, 30, 6, 31], [6, 37, 7, 38], [17, 9, 18, 8], [25, 13, 26, 12], [28, 14, 29, 13], [32, 9, 33, 10], [39, 10, 40, 11], [16, 20, 17, 19], [14, 28, 15, 27], [15, 36, 16, 37], [33, 20, 34, 21], [41, 22, 42, 23], [46, 22, 47, 21], [49, 24, 50, 25], [26, 29, 27, 30], [31, 38, 32, 39], [45, 35, 46, 34], [35, 45, 36, 44], [47, 41, 48, 40], [50, 43, 1, 44]]","[[-10, -1], [-9, 3], [-8, -6], [-7, 9], [-6, -11], [-5, 12], [-4, -11], [-3, 9], [-2, -6], [-1, 3]]",9,"[[-4, -1], [-3, 4], [-2, -8], [-1, 14], [0, -17], [1, 14], [2, -8], [3, 4], [4, -1]]",8,-2,71,"[-1, 3, -6, 9, -11, 12, -11, 9, -6, 3]",-10,-1
"[-0.223019, 0.0235447, -0.254227, 0.555624, -0.827697, 1.47516, -0.647517, -0.312213, 1.52887, -0.352946, 0.174069, -0.294276, 1.43982, -1.33011, -0.441157, -0.922216, -0.90171, -0.661493, -1.32107, -0.568113, -1.86879, -0.211614, -0.433031, -0.873921, 0.09152, 0.385314, -0.45305]","[[39, 6, 40, 7], [48, 1, 49, 2], [61, 2, 62, 3], [71, 5, 72, 4], [82, 4, 83, 3], [90, 6, 91, 5], [7, 38, 8, 39], [8, 41, 9, 42], [11, 69, 12, 68], [10, 80, 11, 79], [9, 89, 10, 88], [33, 12, 34, 13], [49, 15, 50, 14], [62, 14, 63, 13], [96, 16, 97, 15], [108, 17, 109, 18], [115, 16, 116, 17], [22, 29, 23, 30], [25, 43, 26, 42], [21, 57, 22, 56], [23, 78, 24, 79], [24, 87, 25, 88], [20, 104, 21, 103], [18, 105, 19, 106], [19, 110, 20, 111], [85, 26, 86, 27], [27, 44, 28, 45], [30, 68, 31, 67], [28, 78, 29, 77], [31, 100, 32, 101], [40, 37, 41, 38], [70, 36, 71, 35], [81, 35, 82, 34], [89, 37, 90, 36], [99, 32, 100, 33], [43, 87, 44, 86], [60, 48, 61, 47], [73, 46, 74, 47], [92, 45, 93, 46], [97, 51, 98, 50], [107, 52, 108, 53], [114, 51, 115, 52], [58, 75, 59, 76], [57, 95, 58, 94], [55, 103, 56, 102], [53, 106, 54, 107], [54, 111, 55, 112], [74, 59, 75, 60], [98, 64, 99, 63], [113, 64, 114, 65], [69, 80, 70, 81], [66, 102, 67, 101], [65, 112, 66, 113], [83, 72, 84, 73], [76, 93, 77, 94], [91, 85, 92, 84], [116, 96, 1, 95], [104, 110, 105, 109]]","[[-14, -1], [-13, 7], [-12, -22], [-11, 35], [-10, -5], [-9, -100], [-8, 240], [-7, -286], [-6, 104], [-5, 333], [-4, -909], [-3, 1427], [-2, -1711], [-1, 1661], [0, -1281], [1, 681], [2, -57], [3, -382], [4, 532], [5, -442], [6, 260], [7, -109], [8, 31], [9, -5]]",23,"[[-7, -1], [-6, 8], [-5, -17], [-4, -27], [-3, 238], [-2, -681], [-1, 1190], [0, -1419], [1, 1190], [2, -681], [3, 238], [4, -27], [5, -17], [6, 8], [7, -1]]",14,-2,5639,"[-1, 7, -22, 35, -5, -100, 240, -286, 104, 333, -909, 1427, -1711, 1661, -1281, 681, -57, -382, 532, -442, 260, -109, 31, -5]",-14,9
"[0.352713, -0.0625884, 0.879523, 0.80554, 1.89795, -0.178848, -1.29939, -0.422677, -0.127868, 0.52235, 0.328057, -0.29421, 0.766585, -1.06613, -0.134848, -0.00156443, -0.543793, 0.88052, 1.84211, -0.303609, 0.0198689, -1.53218, 1.30379, 0.836232, 2.03592, -0.609997, -0.234379, -1.54892, 0.346902, 0.335136, -1.77388]","[[9, 3, 10, 2], [38, 3, 39, 4], [50, 2, 51, 1], [4, 39, 5, 40], [6, 66, 7, 65], [5, 92, 6, 93], [14, 12, 15, 11], [51, 10, 52, 11], [66, 8, 67, 7], [91, 8, 92, 9], [105, 13, 106, 12], [13, 105, 14, 104], [100, 15, 101, 16], [107, 17, 108, 16], [20, 41, 21, 42], [19, 52, 20, 53], [18, 78, 19, 77], [17, 80, 18, 81], [21, 94, 22, 95], [31, 24, 32, 25], [45, 22, 46, 23], [59, 26, 60, 27], [70, 26, 71, 25], [86, 23, 87, 24], [27, 58, 28, 59], [29, 73, 30, 72], [28, 111, 29, 112], [47, 35, 48, 34], [61, 32, 62, 33], [88, 34, 89, 33], [113, 30, 114, 31], [37, 41, 38, 40], [35, 64, 36, 65], [36, 94, 37, 93], [42, 95, 43, 96], [43, 116, 44, 117], [63, 46, 64, 47], [67, 49, 68, 48], [90, 49, 91, 50], [115, 44, 116, 45], [54, 75, 55, 76], [53, 83, 54, 82], [56, 99, 57, 100], [55, 109, 56, 108], [57, 120, 58, 1], [69, 60, 70, 61], [87, 63, 88, 62], [89, 68, 90, 69], [112, 72, 113, 71], [76, 81, 77, 82], [74, 98, 75, 97], [78, 103, 79, 104], [73, 119, 74, 118], [102, 79, 103, 80], [83, 96, 84, 97], [84, 117, 85, 118], [114, 85, 115, 86], [98, 110, 99, 109], [106, 102, 107, 101], [110, 119, 111, 120]]","[[-22, -1], [-21, 14], [-20, -70], [-19, 210], [-18, -437], [-17, 653], [-16, -670], [-15, 317], [-14, 414], [-13, -1317], [-12, 2062], [-11, -2365], [-10, 2107], [-9, -1371], [-8, 407], [-7, 464], [-6, -965], [-5, 1000], [-4, -689], [-3, 282], [-2, 10], [-1, -118], [0, 101], [1, -49], [2, 14], [3, -2]]",25,"[[-8, 2], [-7, -8], [-6, 14], [-5, -6], [-4, 5], [-3, -133], [-2, 510], [-1, -994], [0, 1221], [1, -994], [2, 510], [3, -133], [4, 5], [5, -6], [6, 14], [7, -8], [8, 2]]",16,-4,4565,"[-1, 14, -70, 210, -437, 653, -670, 317, 414, -1317, 2062, -2365, 2107, -1371, 407, 464, -965, 1000, -689, 282, 10, -118, 101, -49, 14, -2]",-22,3
"[0.111111, 0.0636551, -0.56783, 0.560824, 2.13339, 0.568972, 0.299329, -0.1746, -1.69715, -1.89104, 0.155284, -0.0423333, -0.404265, 0.814224, -1.35495, 0.203757, -1.29608, 1.25312, 1.41155, -0.642523, -1.13961, -0.634095, -0.854305, 0.657937, 0.903523, -0.122296, 0.921682, 0.00926486, -0.564073]","[[50, 4, 51, 3], [64, 2, 65, 1], [77, 2, 78, 3], [4, 62, 5, 61], [48, 5, 49, 6], [79, 7, 80, 6], [8, 19, 9, 20], [9, 38, 10, 39], [10, 45, 11, 46], [11, 58, 12, 59], [12, 70, 13, 69], [7, 81, 8, 80], [42, 13, 43, 14], [54, 15, 55, 16], [73, 15, 74, 14], [16, 26, 17, 25], [18, 27, 19, 28], [17, 37, 18, 36], [20, 47, 21, 48], [21, 60, 22, 61], [51, 22, 52, 23], [65, 24, 66, 25], [76, 24, 77, 23], [29, 33, 30, 32], [26, 38, 27, 37], [28, 81, 29, 82], [33, 31, 34, 30], [31, 35, 32, 34], [39, 46, 40, 47], [40, 59, 41, 60], [41, 69, 42, 68], [35, 1, 36, 82], [44, 58, 45, 57], [43, 70, 44, 71], [62, 50, 63, 49], [66, 53, 67, 54], [72, 55, 73, 56], [75, 53, 76, 52], [56, 71, 57, 72], [78, 64, 79, 63], [67, 75, 68, 74]]","[[-9, -1], [-8, 2], [-7, -3], [-6, 3], [-5, -3], [-4, 3], [-3, -5], [-2, 13], [-1, -26], [0, 44], [1, -58], [2, 69], [3, -70], [4, 62], [5, -49], [6, 31], [7, -16], [8, 6], [9, -1]]",18,"[[-6, 1], [-5, -5], [-4, 16], [-3, -35], [-2, 58], [-1, -76], [0, 83], [1, -76], [2, 58], [3, -35], [4, 16], [5, -5], [6, 1]]",12,0,465,"[-1, 2, -3, 3, -3, 3, -5, 13, -26, 44, -58, 69, -70, 62, -49, 31, -16, 6, -1]",-9,9
"[0.783111, 0.248001, 1.58374, 1.16377, -0.569557, -0.236852, 0.472881, 0.75373, 1.56633, -3.03684, 1.21434, 0.0860051, 0.138734, 2.09202, 0.295835, 1.43314, 1.84878, -0.817405, 2.00784, -1.26687, -0.209502, -1.06492, -1.02266]","[[11, 2, 12, 3], [22, 2, 23, 1], [38, 3, 39, 4], [5, 16, 6, 17], [6, 35, 7, 36], [4, 47, 5, 48], [7, 21, 8, 20], [8, 26, 9, 25], [24, 10, 25, 9], [31, 12, 32, 13], [51, 10, 52, 11], [14, 29, 15, 30], [15, 41, 16, 40], [13, 44, 14, 45], [17, 49, 18, 48], [36, 20, 37, 19], [49, 19, 50, 18], [26, 21, 27, 22], [52, 24, 1, 23], [28, 34, 29, 33], [27, 42, 28, 43], [30, 46, 31, 45], [34, 42, 35, 41], [32, 43, 33, 44], [50, 37, 51, 38], [39, 46, 40, 47]]","[[-5, -1], [-4, 1], [-2, 1], [0, 1], [1, -1], [3, -1], [4, 1], [5, -1], [6, 1]]",11,"[[-3, -1], [-2, 2], [-1, -1], [0, 1], [1, -1], [2, 2], [3, -1]]",6,0,9,"[-1, 1, 1, 1, -1, -1, 1, -1, 1]",-5,6
"[1.38822, 0.531897, -0.459724, -0.389261, -1.20663, 0.962189, 1.13909, 1.46102, 0.116354, -0.0611762, -2.35892, -1.78441, -0.332632, 0.335287, 1.11805, -0.904017, -0.946345, 1.44978, 0.923858, -0.325394, -1.54376, 0.0161934, 0.777499, -0.394736, -0.960557, -0.738112, -0.370538, -0.405772, 0.069886, 2.07616, -0.752443, -0.732762, 0.892735]","[[4, 64, 5, 63], [2, 73, 3, 74], [3, 79, 4, 78], [1, 103, 2, 102], [26, 7, 27, 8], [35, 6, 36, 7], [67, 9, 68, 8], [114, 9, 115, 10], [118, 6, 119, 5], [14, 19, 15, 20], [10, 39, 11, 40], [11, 80, 12, 81], [13, 86, 14, 87], [12, 105, 13, 106], [83, 16, 84, 17], [108, 15, 109, 16], [18, 85, 19, 86], [20, 108, 21, 107], [17, 110, 18, 111], [36, 28, 37, 27], [43, 24, 44, 25], [70, 23, 71, 24], [82, 21, 83, 22], [92, 25, 93, 26], [111, 23, 112, 22], [117, 28, 118, 29], [29, 64, 30, 65], [31, 73, 32, 72], [30, 79, 31, 80], [32, 103, 33, 104], [45, 34, 46, 35], [94, 33, 95, 34], [37, 66, 38, 67], [40, 89, 41, 90], [38, 116, 39, 115], [58, 47, 59, 48], [69, 42, 70, 43], [93, 44, 94, 45], [99, 48, 100, 49], [112, 42, 113, 41], [119, 46, 120, 47], [52, 55, 53, 56], [49, 60, 50, 61], [53, 75, 54, 74], [51, 76, 52, 77], [50, 97, 51, 98], [75, 55, 76, 54], [57, 63, 58, 62], [56, 78, 57, 77], [100, 59, 101, 60], [61, 98, 62, 99], [65, 116, 66, 117], [91, 69, 92, 68], [71, 105, 72, 104], [81, 88, 82, 89], [87, 107, 88, 106], [84, 109, 85, 110], [101, 96, 102, 97], [113, 91, 114, 90], [120, 95, 1, 96]]","[[-25, -1], [-24, 6], [-23, -21], [-22, 57], [-21, -127], [-20, 232], [-19, -351], [-18, 443], [-17, -471], [-16, 415], [-15, -292], [-14, 138], [-13, 5], [-12, -98], [-11, 127], [-10, -97], [-9, 39], [-8, 12], [-7, -34], [-6, 31], [-5, -17], [-4, 6], [-3, -1]]",22,"[[-10, 1], [-9, -5], [-8, 4], [-7, 17], [-6, -28], [-5, -23], [-4, 120], [-3, -205], [-2, 277], [-1, -356], [0, 397], [1, -356], [2, 277], [3, -205], [4, 120], [5, -23], [6, -28], [7, 17], [8, 4], [9, -5], [10, 1]]",20,-12,2289,"[-1, 6, -21, 57, -127, 232, -351, 443, -471, 415, -292, 138, 5, -98, 127, -97, 39, 12, -34, 31, -17, 6, -1]",-25,-3
"[1.89345, 0.302614, -0.123914, -0.494238, -1.17825, 0.122072, -0.0694153, 0.336515, 0.716479, 0.823119, 0.0672109, 0.882704, -0.991304, 1.09142, -1.06875, -1.37521, 0.842553, -0.755643, -0.670894, 1.60725, 1.17237]","[[8, 3, 9, 4], [25, 3, 26, 2], [30, 2, 31, 1], [4, 28, 5, 27], [5, 33, 6, 32], [20, 10, 21, 9], [26, 8, 27, 7], [31, 7, 32, 6], [10, 22, 11, 21], [11, 29, 12, 28], [12, 34, 13, 33], [18, 16, 19, 15], [23, 17, 24, 16], [29, 15, 30, 14], [34, 14, 1, 13], [17, 23, 18, 22], [24, 20, 25, 19]]","[[5, 1], [8, 3], [9, -5], [10, 7], [11, -9], [12, 9], [13, -8], [14, 5], [15, -3], [16, 1]]",11,"[[-5, 1], [-3, -4], [-2, 8], [-1, -9], [0, 9], [1, -9], [2, 8], [3, -4], [5, 1]]",10,8,49,"[1, 3, -5, 7, -9, 9, -8, 5, -3, 1]",5,16
"[1.24985, 1.22658, -0.412754, -2.24959, 0.283213, 0.0399798, -0.521347, -2.05316, 1.14975, 0.810382, -0.0731494, 1.01899, -1.0021, 0.563994, -0.447823, 1.12462, -1.0102, -1.17581, 0.499538, -1.42022, -0.517699, 0.707323, -1.91013]","[[10, 2, 11, 1], [22, 3, 23, 4], [59, 2, 60, 3], [50, 6, 51, 5], [67, 4, 68, 5], [6, 25, 7, 26], [7, 49, 8, 48], [8, 61, 9, 62], [70, 10, 1, 9], [12, 20, 13, 19], [11, 39, 12, 38], [31, 14, 32, 15], [42, 16, 43, 15], [56, 13, 57, 14], [17, 30, 18, 31], [16, 44, 17, 43], [18, 55, 19, 56], [40, 22, 41, 21], [49, 25, 50, 24], [57, 20, 58, 21], [68, 23, 69, 24], [28, 36, 29, 35], [26, 48, 27, 47], [27, 53, 28, 52], [29, 64, 30, 65], [41, 33, 42, 32], [66, 33, 67, 34], [34, 46, 35, 45], [36, 53, 37, 54], [37, 62, 38, 63], [58, 39, 59, 40], [46, 51, 47, 52], [44, 66, 45, 65], [54, 63, 55, 64], [69, 60, 70, 61]]","[[-10, -1], [-9, 1], [-8, 2], [-7, -5], [-6, 3], [-5, 9], [-4, -29], [-3, 51], [-2, -67], [-1, 74], [0, -70], [1, 56], [2, -35], [3, 14], [5, -4], [6, 2]]",16,"[[-5, -2], [-4, -1], [-3, 27], [-2, -63], [-1, 73], [0, -67], [1, 73], [2, -63], [3, 27], [4, -1], [5, -2]]",10,-2,391,"[-1, 1, 2, -5, 3, 9, -29, 51, -67, 74, -70, 56, -35, 14, -4, 2]",-10,6
"[0.126923, -0.155537, 0.551751, 0.79662, -0.10739, -1.13034, 0.956854, -0.620892, -0.0616432, 2.04322, -0.826927, 1.14069, -0.442884, -1.79288, 0.62943, -0.735744, 0.50127, 2.30562, 0.788523, 0.0601695, -0.15515, 0.37481, 0.349679]","[[39, 5, 40, 4], [57, 2, 58, 3], [68, 4, 69, 3], [76, 2, 77, 1], [5, 14, 6, 15], [6, 26, 7, 25], [7, 43, 8, 42], [8, 82, 9, 81], [49, 11, 50, 10], [58, 11, 59, 12], [67, 13, 68, 12], [84, 10, 85, 9], [15, 25, 16, 24], [13, 38, 14, 39], [16, 42, 17, 41], [17, 54, 18, 55], [19, 73, 20, 72], [18, 80, 19, 79], [40, 24, 41, 23], [55, 22, 56, 23], [71, 21, 72, 20], [78, 22, 79, 21], [27, 33, 28, 32], [26, 38, 27, 37], [46, 29, 47, 30], [65, 28, 66, 29], [31, 44, 32, 45], [30, 63, 31, 64], [47, 34, 48, 35], [66, 33, 67, 34], [36, 43, 37, 44], [35, 62, 36, 63], [45, 65, 46, 64], [59, 49, 60, 48], [75, 50, 76, 51], [86, 51, 1, 52], [52, 73, 53, 74], [53, 80, 54, 81], [69, 56, 70, 57], [83, 60, 84, 61], [61, 82, 62, 83], [77, 70, 78, 71], [85, 75, 86, 74]]","[[-14, 1], [-13, -2], [-12, 2], [-11, -2], [-10, 8], [-9, -29], [-8, 55], [-7, -55], [-6, 4], [-5, 89], [-4, -183], [-3, 231], [-2, -215], [-1, 142], [0, -30], [1, -85], [2, 170], [3, -190], [4, 145], [5, -70], [6, 10], [7, 12], [8, -10], [9, 3]]",23,"[[-7, -1], [-6, 5], [-5, -5], [-4, -20], [-3, 62], [-2, -52], [-1, -34], [0, 91], [1, -34], [2, -52], [3, 62], [4, -20], [5, -5], [6, 5], [7, -1]]",14,2,87,"[1, -2, 2, -2, 8, -29, 55, -55, 4, 89, -183, 231, -215, 142, -30, -85, 170, -190, 145, -70, 10, 12, -10, 3]",-14,9
"[1.03314, -0.145421, -1.36055, -1.57423, 0.0509604, 0.138946, -1.3296, 0.334085, -0.617716, -0.015776, 0.989185, 0.324658, 1.82036, 0.210976, -0.179754, -0.82219, 1.50845, 1.70824, -0.373934, 0.315749, -0.164902, -0.637431, 1.78796, -0.62235, 0.435459, 0.373148, 1.49807, -1.27165, 1.47702]","[[70, 1, 71, 2], [5, 20, 6, 21], [4, 27, 5, 28], [3, 58, 4, 59], [2, 69, 3, 70], [16, 7, 17, 8], [21, 6, 22, 7], [40, 10, 41, 9], [75, 9, 76, 8], [10, 34, 11, 33], [13, 45, 14, 44], [11, 51, 12, 50], [12, 80, 13, 79], [23, 19, 24, 18], [29, 15, 30, 14], [46, 16, 47, 15], [64, 17, 65, 18], [66, 20, 67, 19], [55, 24, 56, 25], [65, 22, 66, 23], [28, 46, 29, 45], [25, 56, 26, 57], [26, 67, 27, 68], [48, 32, 49, 31], [77, 31, 78, 30], [32, 41, 33, 42], [35, 53, 36, 52], [34, 62, 35, 61], [54, 38, 55, 37], [71, 36, 72, 37], [62, 40, 63, 39], [73, 39, 74, 38], [42, 50, 43, 49], [43, 79, 44, 78], [76, 48, 77, 47], [51, 61, 52, 60], [72, 53, 73, 54], [57, 68, 58, 69], [59, 80, 60, 1], [74, 63, 75, 64]]","[[-6, -1], [-5, 5], [-4, -10], [-3, 10], [-2, 2], [-1, -25], [0, 50], [1, -65], [2, 64], [3, -46], [4, 18], [5, 13], [6, -38], [7, 47], [8, -39], [9, 22], [10, -5], [11, -3], [12, 4], [13, -2]]",19,"[[-6, -4], [-5, 12], [-4, -14], [-3, 4], [-2, 18], [-1, -38], [0, 45], [1, -38], [2, 18], [3, 4], [4, -14], [5, 12], [6, -4]]",12,4,89,"[-1, 5, -10, 10, 2, -25, 50, -65, 64, -46, 18, 13, -38, 47, -39, 22, -5, -3, 4, -2]",-6,13
"[-0.163941, -0.419037, -1.32993, 0.153477, 0.27565, 0.655593, 0.21394, 0.401043, -0.956396, 0.852439, -1.86716, 1.1584, 0.715369, 0.0681445, 0.214607, 0.407457, -0.0114034, 2.08468, 1.30569, -0.35927, -0.301086, -2.26927, -1.34802, -1.10633, 1.09746, -0.118974, 0.338699, 1.15463, 1.50792, 0.140255, -0.54579]","[[72, 2, 73, 1], [2, 37, 3, 38], [39, 4, 40, 5], [97, 7, 98, 6], [104, 5, 105, 6], [108, 4, 109, 3], [8, 23, 9, 24], [9, 29, 10, 28], [11, 62, 12, 63], [10, 71, 11, 72], [7, 79, 8, 78], [35, 13, 36, 12], [42, 13, 43, 14], [47, 19, 48, 18], [55, 17, 56, 16], [80, 15, 81, 16], [86, 18, 87, 17], [95, 15, 96, 14], [21, 51, 22, 50], [19, 59, 20, 58], [22, 70, 23, 69], [24, 77, 25, 78], [20, 90, 21, 89], [76, 25, 77, 26], [101, 27, 102, 26], [31, 60, 32, 61], [29, 70, 30, 71], [32, 84, 33, 83], [30, 91, 31, 92], [27, 101, 28, 100], [82, 34, 83, 33], [93, 34, 94, 35], [36, 64, 37, 63], [65, 41, 66, 40], [81, 44, 82, 45], [94, 44, 95, 43], [106, 41, 107, 42], [109, 39, 110, 38], [46, 53, 47, 54], [45, 84, 46, 85], [57, 48, 58, 49], [88, 49, 89, 50], [52, 59, 53, 60], [54, 86, 55, 85], [51, 90, 52, 91], [87, 57, 88, 56], [61, 93, 62, 92], [96, 68, 97, 67], [105, 66, 106, 67], [107, 65, 108, 64], [68, 80, 69, 79], [98, 76, 99, 75], [103, 74, 104, 75], [110, 74, 1, 73], [102, 100, 103, 99]]","[[-6, 1], [-5, -10], [-4, 45], [-3, -132], [-2, 293], [-1, -524], [0, 784], [1, -1003], [2, 1109], [3, -1057], [4, 853], [5, -544], [6, 213], [7, 59], [8, -220], [9, 262], [10, -219], [11, 141], [12, -71], [13, 27], [14, -7], [15, 1]]",21,"[[-7, -4], [-6, 35], [-5, -142], [-4, 349], [-3, -578], [-2, 693], [-1, -666], [0, 627], [1, -666], [2, 693], [3, -578], [4, 349], [5, -142], [6, 35], [7, -4]]",14,4,5561,"[1, -10, 45, -132, 293, -524, 784, -1003, 1109, -1057, 853, -544, 213, 59, -220, 262, -219, 141, -71, 27, -7, 1]",-6,15
